LEVEL,R_BITS,T1,decoder,nflips,av_errors_left,max_errors_left,n_tests
3,19901,199,PickyFix,15,86.902900,200.000000,10000
3,19901,199,PickyFix,20,69.301400,207.000000,10000
3,19901,199,PickyFix,25,59.369600,199.000000,10000
3,19901,199,PickyFix,30,47.101400,189.000000,10000
3,19901,199,PickyFix,35,41.909400,209.000000,10000
3,19901,199,PickyFix,40,35.436700,202.000000,10000
3,19901,199,PickyFix,45,30.919500,242.000000,10000
3,19901,199,PickyFix,50,28.843200,181.000000,10000
3,19901,199,PickyFix,55,27.651900,194.000000,10000
3,19901,199,PickyFix,60,26.499900,186.000000,10000
3,19901,199,PickyFix,65,27.892600,231.000000,10000
3,19901,199,PickyFix,70,28.208100,190.000000,10000
3,19901,199,PickyFix,75,30.127500,183.000000,10000
3,19901,199,PickyFix,80,31.168900,196.000000,10000
3,19901,199,PickyFix,85,34.460700,216.000000,10000
3,19901,199,PickyFix,90,36.671800,190.000000,10000
3,19901,199,PickyFix,95,41.052400,213.000000,10000
3,19901,199,PickyFix,100,44.889800,202.000000,10000
3,19901,199,PickyFix,105,48.926200,217.000000,10000
3,19901,199,PickyFix,110,54.664400,210.000000,10000
3,19901,199,PickyFix,115,59.491000,215.000000,10000
3,19901,199,PickyFix,120,64.709700,232.000000,10000
3,19901,199,PickyFix,125,71.088900,239.000000,10000
3,19901,199,PickyFix,130,76.437200,225.000000,10000
3,19901,199,PickyFix,135,83.122600,232.000000,10000
3,19901,199,PickyFix,140,88.876600,246.000000,10000
3,19901,199,PickyFix,145,94.532800,265.000000,10000
3,19901,199,PickyFix,150,100.892800,248.000000,10000
3,19901,199,PickyFix,155,106.545900,259.000000,10000
3,19901,199,PickyFix,160,112.738100,261.000000,10000
3,19901,199,PickyFix,165,118.106700,251.000000,10000
3,19901,199,PickyFix,170,123.900100,253.000000,10000
3,19901,199,PickyFix,175,128.431100,256.000000,10000
3,19901,199,PickyFix,180,134.151800,252.000000,10000
3,19901,199,PickyFix,185,140.242000,260.000000,10000
3,19901,199,PickyFix,190,144.442300,274.000000,10000
3,19901,199,PickyFix,195,149.362400,274.000000,10000
3,20001,199,BGF,NA,106.003600,171.000000,10000
3,20001,199,PickyFix,5,104.499600,214.000000,10000
3,20001,199,PickyFix,10,85.838000,208.000000,10000
3,20001,199,PickyFix,15,68.993200,194.000000,10000
3,20001,199,PickyFix,20,53.303200,176.000000,10000
3,20001,199,PickyFix,25,42.577100,178.000000,10000
3,20001,199,PickyFix,30,31.548500,159.000000,10000
3,20001,199,PickyFix,35,26.057000,180.000000,10000
3,20001,199,PickyFix,40,21.380900,150.000000,10000
3,20001,199,PickyFix,45,17.546200,150.000000,10000
3,20001,199,PickyFix,50,15.723800,165.000000,10000
3,20001,199,PickyFix,55,15.220500,183.000000,10000
3,20001,199,PickyFix,60,14.728200,167.000000,10000
3,20001,199,PickyFix,65,14.819900,157.000000,10000
3,20001,199,PickyFix,70,15.393200,182.000000,10000
3,20001,199,PickyFix,75,15.680800,168.000000,10000
3,20001,199,PickyFix,80,17.486600,184.000000,10000
3,20001,199,PickyFix,85,19.420900,174.000000,10000
3,20001,199,PickyFix,90,21.769200,173.000000,10000
3,20001,199,PickyFix,95,24.625100,179.000000,10000
3,20001,199,PickyFix,100,28.106600,214.000000,10000
3,20001,199,PickyFix,105,30.909400,191.000000,10000
3,20001,199,PickyFix,110,34.901300,192.000000,10000
3,20001,199,PickyFix,115,39.832600,219.000000,10000
3,20001,199,PickyFix,120,43.370100,212.000000,10000
3,20001,199,PickyFix,125,49.258100,201.000000,10000
3,20001,199,PickyFix,130,54.209400,208.000000,10000
3,20001,199,PickyFix,135,60.026200,214.000000,10000
3,20001,199,PickyFix,140,64.306400,220.000000,10000
3,20001,199,PickyFix,145,70.401100,228.000000,10000
3,20001,199,PickyFix,150,75.559000,242.000000,10000
3,20001,199,PickyFix,155,80.896900,237.000000,10000
3,20001,199,PickyFix,160,86.950800,231.000000,10000
3,20001,199,PickyFix,165,92.245200,225.000000,10000
3,20001,199,PickyFix,170,97.418600,243.000000,10000
3,20001,199,PickyFix,175,102.996400,229.000000,10000
3,20001,199,PickyFix,180,108.579300,245.000000,10000
3,20001,199,PickyFix,185,114.417700,241.000000,10000
3,20001,199,PickyFix,190,119.436900,246.000000,10000
3,20001,199,PickyFix,195,124.133500,242.000000,10000
3,20101,199,BGF,NA,103.706800,158.000000,10000
3,20101,199,PickyFix,5,89.717800,179.000000,10000
3,20101,199,PickyFix,10,71.341900,174.000000,10000
3,20101,199,PickyFix,15,54.534600,179.000000,10000
3,20101,199,PickyFix,20,39.530200,156.000000,10000
3,20101,199,PickyFix,25,29.091500,160.000000,10000
3,20101,199,PickyFix,30,19.846000,140.000000,10000
3,20101,199,PickyFix,35,14.785800,158.000000,10000
3,20101,199,PickyFix,40,11.897700,162.000000,10000
3,20101,199,PickyFix,45,9.730500,136.000000,10000
3,20101,199,PickyFix,50,8.191900,146.000000,10000
3,20101,199,PickyFix,55,7.707500,136.000000,10000
3,20101,199,PickyFix,60,7.285600,152.000000,10000
3,20101,199,PickyFix,65,7.243100,184.000000,10000
3,20101,199,PickyFix,70,7.854200,150.000000,10000
3,20101,199,PickyFix,75,8.290300,177.000000,10000
3,20101,199,PickyFix,80,8.905200,135.000000,10000
3,20101,199,PickyFix,85,10.105600,159.000000,10000
3,20101,199,PickyFix,90,11.489700,163.000000,10000
3,20101,199,PickyFix,95,13.083300,162.000000,10000
3,20101,199,PickyFix,100,15.269900,151.000000,10000
3,20101,199,PickyFix,105,17.742100,164.000000,10000
3,20101,199,PickyFix,110,20.554500,161.000000,10000
3,20101,199,PickyFix,115,23.866900,187.000000,10000
3,20101,199,PickyFix,120,27.709800,177.000000,10000
3,20101,199,PickyFix,125,31.014100,192.000000,10000
3,20101,199,PickyFix,130,35.697000,204.000000,10000
3,20101,199,PickyFix,135,39.973500,195.000000,10000
3,20101,199,PickyFix,140,44.768900,191.000000,10000
3,20101,199,PickyFix,145,49.572000,220.000000,10000
3,20101,199,PickyFix,150,54.562400,202.000000,10000
3,20101,199,PickyFix,155,59.792200,203.000000,10000
3,20101,199,PickyFix,160,65.152600,219.000000,10000
3,20101,199,PickyFix,165,70.510100,225.000000,10000
3,20101,199,PickyFix,170,75.117800,223.000000,10000
3,20101,199,PickyFix,175,80.184400,226.000000,10000
3,20101,199,PickyFix,180,84.750400,224.000000,10000
3,20101,199,PickyFix,185,90.720300,208.000000,10000
3,20101,199,PickyFix,190,96.312300,227.000000,10000
3,20101,199,PickyFix,195,100.164100,224.000000,10000
5,33201,264,BGF,NA,291.985500,520.000000,10000
5,33201,264,PickyFix,5,533.604900,720.000000,10000
5,33201,264,PickyFix,10,521.839000,716.000000,10000
5,33201,264,PickyFix,15,499.952400,726.000000,10000
5,33201,264,PickyFix,20,481.611000,680.000000,10000
5,33201,264,PickyFix,25,468.684500,676.000000,10000
5,33201,264,PickyFix,30,449.909900,675.000000,10000
5,33201,264,PickyFix,35,438.214600,659.000000,10000
5,33201,264,PickyFix,40,427.843400,687.000000,10000
5,33201,264,PickyFix,45,412.166700,650.000000,10000
5,33201,264,PickyFix,50,407.211400,676.000000,10000
5,33201,264,PickyFix,55,401.044600,657.000000,10000
5,33201,264,PickyFix,60,395.022500,669.000000,10000
5,33201,264,PickyFix,65,390.454000,641.000000,10000
5,33201,264,PickyFix,70,387.956500,651.000000,10000
5,33201,264,PickyFix,75,384.041500,632.000000,10000
5,33201,264,PickyFix,80,383.603600,651.000000,10000
5,33201,264,PickyFix,85,384.443500,640.000000,10000
5,33201,264,PickyFix,90,385.771300,686.000000,10000
5,33201,264,PickyFix,95,387.041500,651.000000,10000
5,33201,264,PickyFix,100,389.124900,686.000000,10000
5,33201,264,PickyFix,105,393.934100,643.000000,10000
5,33201,264,PickyFix,110,398.283500,686.000000,10000
5,33201,264,PickyFix,115,402.597700,679.000000,10000
5,33201,264,PickyFix,120,410.013700,692.000000,10000
5,33201,264,PickyFix,125,414.404700,689.000000,10000
5,33201,264,PickyFix,130,422.532600,698.000000,10000
5,33201,264,PickyFix,135,429.224100,676.000000,10000
5,33201,264,PickyFix,140,436.605700,713.000000,10000
5,33201,264,PickyFix,145,444.435100,701.000000,10000
5,33201,264,PickyFix,150,450.372800,710.000000,10000
5,33201,264,PickyFix,155,461.267300,701.000000,10000
5,33201,264,PickyFix,160,466.376500,725.000000,10000
5,33201,264,PickyFix,165,474.833100,712.000000,10000
5,33201,264,PickyFix,170,482.925200,729.000000,10000
5,33201,264,PickyFix,175,489.902100,729.000000,10000
5,33201,264,PickyFix,180,497.651300,746.000000,10000
5,33201,264,PickyFix,185,504.751500,737.000000,10000
5,33201,264,PickyFix,190,511.097300,767.000000,10000
5,33201,264,PickyFix,195,517.685600,736.000000,10000
5,33201,264,PickyFix,200,524.890800,755.000000,10000
5,33301,264,BGF,NA,249.072900,434.000000,10000
5,33301,264,PickyFix,5,482.254000,671.000000,10000
5,33301,264,PickyFix,10,466.732200,643.000000,10000
5,33301,264,PickyFix,15,437.778200,643.000000,10000
5,33301,264,PickyFix,20,424.239400,628.000000,10000
5,33301,264,PickyFix,25,402.318000,632.000000,10000
5,33301,264,PickyFix,30,385.605600,594.000000,10000
5,33301,264,PickyFix,35,368.492500,596.000000,10000
5,33301,264,PickyFix,40,359.017900,587.000000,10000
5,33301,264,PickyFix,45,343.064900,614.000000,10000
5,33301,264,PickyFix,50,336.442800,576.000000,10000
5,33301,264,PickyFix,55,329.625400,583.000000,10000
5,33301,264,PickyFix,60,322.461800,563.000000,10000
5,33301,264,PickyFix,65,315.507200,584.000000,10000
5,33301,264,PickyFix,70,312.062200,605.000000,10000
5,33301,264,PickyFix,75,308.795900,571.000000,10000
5,33301,264,PickyFix,80,307.233600,572.000000,10000
5,33301,264,PickyFix,85,306.978400,572.000000,10000
5,33301,264,PickyFix,90,307.060900,580.000000,10000
5,33301,264,PickyFix,95,306.864700,562.000000,10000
5,33301,264,PickyFix,100,308.297100,577.000000,10000
5,33301,264,PickyFix,105,310.072200,583.000000,10000
5,33301,264,PickyFix,110,314.047500,579.000000,10000
5,33301,264,PickyFix,115,317.857900,588.000000,10000
5,33301,264,PickyFix,120,325.104500,629.000000,10000
5,33301,264,PickyFix,125,329.968900,598.000000,10000
5,33301,264,PickyFix,130,337.560000,625.000000,10000
5,33301,264,PickyFix,135,344.828000,602.000000,10000
5,33301,264,PickyFix,140,350.703700,626.000000,10000
5,33301,264,PickyFix,145,358.105700,622.000000,10000
5,33301,264,PickyFix,150,367.140700,638.000000,10000
5,33301,264,PickyFix,155,373.804700,640.000000,10000
5,33301,264,PickyFix,160,383.073000,664.000000,10000
5,33301,264,PickyFix,165,390.595600,631.000000,10000
5,33301,264,PickyFix,170,399.183900,658.000000,10000
5,33301,264,PickyFix,175,407.557000,664.000000,10000
5,33301,264,PickyFix,180,414.997700,657.000000,10000
5,33301,264,PickyFix,185,424.732200,661.000000,10000
5,33301,264,PickyFix,190,431.228800,662.000000,10000
5,33301,264,PickyFix,195,440.601100,669.000000,10000
5,33301,264,PickyFix,200,447.704100,692.000000,10000
5,34201,264,BGF,NA,116.505600,182.000000,10000
5,34201,264,PickyFix,5,175.727000,306.000000,10000
5,34201,264,PickyFix,10,151.651600,301.000000,10000
5,34201,264,PickyFix,15,126.160100,264.000000,10000
5,34201,264,PickyFix,20,109.612600,265.000000,10000
5,34201,264,PickyFix,25,84.863500,226.000000,10000
5,34201,264,PickyFix,30,65.382700,216.000000,10000
5,34201,264,PickyFix,35,49.389600,218.000000,10000
5,34201,264,PickyFix,40,36.875100,219.000000,10000
5,34201,264,PickyFix,45,25.615800,205.000000,10000
5,34201,264,PickyFix,50,19.958100,173.000000,10000
5,34201,264,PickyFix,55,14.251600,162.000000,10000
5,34201,264,PickyFix,60,10.747300,167.000000,10000
5,34201,264,PickyFix,65,8.980200,176.000000,10000
5,34201,264,PickyFix,70,7.359200,152.000000,10000
5,34201,264,PickyFix,75,6.198000,175.000000,10000
5,34201,264,PickyFix,80,5.894600,170.000000,10000
5,34201,264,PickyFix,85,5.094200,143.000000,10000
5,34201,264,PickyFix,90,5.072800,166.000000,10000
5,34201,264,PickyFix,95,4.962400,167.000000,10000
5,34201,264,PickyFix,100,4.883000,171.000000,10000
5,34201,264,PickyFix,105,5.061000,153.000000,10000
5,34201,264,PickyFix,110,5.688200,170.000000,10000
5,34201,264,PickyFix,115,6.316800,156.000000,10000
5,34201,264,PickyFix,120,6.817800,187.000000,10000
5,34201,264,PickyFix,125,7.545100,209.000000,10000
5,34201,264,PickyFix,130,9.009000,198.000000,10000
5,34201,264,PickyFix,135,10.421900,176.000000,10000
5,34201,264,PickyFix,140,12.238500,206.000000,10000
5,34201,264,PickyFix,145,14.144600,241.000000,10000
5,34201,264,PickyFix,150,16.705400,237.000000,10000
5,34201,264,PickyFix,155,19.287200,226.000000,10000
5,34201,264,PickyFix,160,22.526600,238.000000,10000
5,34201,264,PickyFix,165,26.504000,268.000000,10000
5,34201,264,PickyFix,170,30.818800,239.000000,10000
5,34201,264,PickyFix,175,35.109600,252.000000,10000
5,34201,264,PickyFix,180,39.706700,244.000000,10000
5,34201,264,PickyFix,185,45.982600,279.000000,10000
5,34201,264,PickyFix,190,51.655500,267.000000,10000
5,34201,264,PickyFix,195,59.333400,302.000000,10000
5,34201,264,PickyFix,200,65.513000,309.000000,10000
5,34301,264,BGF,NA,112.931200,173.000000,10000
5,34301,264,PickyFix,5,153.184700,296.000000,10000
5,34301,264,PickyFix,10,128.657400,261.000000,10000
5,34301,264,PickyFix,15,104.946100,227.000000,10000
5,34301,264,PickyFix,20,87.575600,220.000000,10000
5,34301,264,PickyFix,25,60.643300,182.000000,10000
5,34301,264,PickyFix,30,45.669200,173.000000,10000
5,34301,264,PickyFix,35,29.541100,172.000000,10000
5,34301,264,PickyFix,40,21.195300,174.000000,10000
5,34301,264,PickyFix,45,12.591500,161.000000,10000
5,34301,264,PickyFix,50,9.483700,141.000000,10000
5,34301,264,PickyFix,55,6.388000,154.000000,10000
5,34301,264,PickyFix,60,4.604400,145.000000,10000
5,34301,264,PickyFix,65,3.214300,143.000000,10000
5,34301,264,PickyFix,70,2.707000,156.000000,10000
5,34301,264,PickyFix,75,2.340300,130.000000,10000
5,34301,264,PickyFix,80,2.066500,129.000000,10000
5,34301,264,PickyFix,85,1.841100,124.000000,10000
5,34301,264,PickyFix,90,1.862400,126.000000,10000
5,34301,264,PickyFix,95,1.780900,137.000000,10000
5,34301,264,PickyFix,100,1.727900,136.000000,10000
5,34301,264,PickyFix,105,1.920100,150.000000,10000
5,34301,264,PickyFix,110,2.010600,138.000000,10000
5,34301,264,PickyFix,115,2.302500,146.000000,10000
5,34301,264,PickyFix,120,2.563700,146.000000,10000
5,34301,264,PickyFix,125,3.018400,140.000000,10000
5,34301,264,PickyFix,130,3.513200,149.000000,10000
5,34301,264,PickyFix,135,4.435500,192.000000,10000
5,34301,264,PickyFix,140,5.016500,192.000000,10000
5,34301,264,PickyFix,145,6.162200,177.000000,10000
5,34301,264,PickyFix,150,7.488100,169.000000,10000
5,34301,264,PickyFix,155,8.953600,156.000000,10000
5,34301,264,PickyFix,160,10.415800,249.000000,10000
5,34301,264,PickyFix,165,13.084900,187.000000,10000
5,34301,264,PickyFix,170,15.874400,195.000000,10000
5,34301,264,PickyFix,175,19.526200,215.000000,10000
5,34301,264,PickyFix,180,22.393000,228.000000,10000
5,34301,264,PickyFix,185,26.087600,224.000000,10000
5,34301,264,PickyFix,190,30.614300,253.000000,10000
5,34301,264,PickyFix,195,35.469800,240.000000,10000
5,34301,264,PickyFix,200,41.195000,267.000000,10000
5,34401,264,BGF,NA,110.005100,163.000000,10000
5,34401,264,PickyFix,5,131.836300,250.000000,10000
5,34401,264,PickyFix,10,107.559000,254.000000,10000
5,34401,264,PickyFix,15,86.786400,212.000000,10000
5,34401,264,PickyFix,20,67.283000,181.000000,10000
5,34401,264,PickyFix,25,40.590800,186.000000,10000
5,34401,264,PickyFix,30,29.196400,165.000000,10000
5,34401,264,PickyFix,35,15.865900,146.000000,10000
5,34401,264,PickyFix,40,10.628100,132.000000,10000
5,34401,264,PickyFix,45,6.170500,128.000000,10000
5,34401,264,PickyFix,50,3.809200,120.000000,10000
5,34401,264,PickyFix,55,2.577300,126.000000,10000
5,34401,264,PickyFix,60,1.817500,129.000000,10000
5,34401,264,PickyFix,65,1.289100,120.000000,10000
5,34401,264,PickyFix,70,0.945600,105.000000,10000
5,34401,264,PickyFix,75,0.791100,110.000000,10000
5,34401,264,PickyFix,80,0.666400,105.000000,10000
5,34401,264,PickyFix,85,0.535200,94.000000,10000
5,34401,264,PickyFix,90,0.588100,119.000000,10000
5,34401,264,PickyFix,95,0.561900,108.000000,10000
5,34401,264,PickyFix,100,0.578300,106.000000,10000
5,34401,264,PickyFix,105,0.678400,121.000000,10000
5,34401,264,PickyFix,110,0.597100,124.000000,10000
5,34401,264,PickyFix,115,0.699600,116.000000,10000
5,34401,264,PickyFix,120,0.892600,113.000000,10000
5,34401,264,PickyFix,125,1.003900,121.000000,10000
5,34401,264,PickyFix,130,1.257900,127.000000,10000
5,34401,264,PickyFix,135,1.524300,154.000000,10000
5,34401,264,PickyFix,140,1.742300,123.000000,10000
5,34401,264,PickyFix,145,2.484900,132.000000,10000
5,34401,264,PickyFix,150,3.066800,165.000000,10000
5,34401,264,PickyFix,155,3.737900,148.000000,10000
5,34401,264,PickyFix,160,4.678200,169.000000,10000
5,34401,264,PickyFix,165,6.025300,266.000000,10000
5,34401,264,PickyFix,170,7.152800,188.000000,10000
5,34401,264,PickyFix,175,8.594100,172.000000,10000
5,34401,264,PickyFix,180,11.533800,198.000000,10000
5,34401,264,PickyFix,185,13.912400,210.000000,10000
5,34401,264,PickyFix,190,16.881000,231.000000,10000
5,34401,264,PickyFix,195,20.205600,188.000000,10000
5,34401,264,PickyFix,200,23.215600,217.000000,10000
5,34501,264,BGF,NA,107.976500,156.000000,10000
5,34501,264,PickyFix,5,112.847300,262.000000,10000
5,34501,264,PickyFix,10,90.045600,194.000000,10000
5,34501,264,PickyFix,15,69.931300,169.000000,10000
5,34501,264,PickyFix,20,47.667400,168.000000,10000
5,34501,264,PickyFix,25,25.998200,150.000000,10000
5,34501,264,PickyFix,30,17.431400,127.000000,10000
5,34501,264,PickyFix,35,7.665800,119.000000,10000
5,34501,264,PickyFix,40,5.101100,121.000000,10000
5,34501,264,PickyFix,45,2.367000,109.000000,10000
5,34501,264,PickyFix,50,1.522100,106.000000,10000
5,34501,264,PickyFix,55,1.029100,100.000000,10000
5,34501,264,PickyFix,60,0.641700,113.000000,10000
5,34501,264,PickyFix,65,0.429700,73.000000,10000
5,34501,264,PickyFix,70,0.334000,90.000000,10000
5,34501,264,PickyFix,75,0.230700,90.000000,10000
5,34501,264,PickyFix,80,0.221600,63.000000,10000
5,34501,264,PickyFix,85,0.183500,96.000000,10000
5,34501,264,PickyFix,90,0.180200,101.000000,10000
5,34501,264,PickyFix,95,0.173500,99.000000,10000
5,34501,264,PickyFix,100,0.167400,82.000000,10000
5,34501,264,PickyFix,105,0.201900,108.000000,10000
5,34501,264,PickyFix,110,0.189900,93.000000,10000
5,34501,264,PickyFix,115,0.202700,116.000000,10000
5,34501,264,PickyFix,120,0.275500,95.000000,10000
5,34501,264,PickyFix,125,0.302200,90.000000,10000
5,34501,264,PickyFix,130,0.414500,110.000000,10000
5,34501,264,PickyFix,135,0.488300,108.000000,10000
5,34501,264,PickyFix,140,0.642600,116.000000,10000
5,34501,264,PickyFix,145,0.807400,113.000000,10000
5,34501,264,PickyFix,150,1.190400,139.000000,10000
5,34501,264,PickyFix,155,1.485000,163.000000,10000
5,34501,264,PickyFix,160,1.937300,142.000000,10000
5,34501,264,PickyFix,165,2.234200,144.000000,10000
5,34501,264,PickyFix,170,3.113500,137.000000,10000
5,34501,264,PickyFix,175,3.950100,151.000000,10000
5,34501,264,PickyFix,180,5.290100,146.000000,10000
5,34501,264,PickyFix,185,6.650900,138.000000,10000
5,34501,264,PickyFix,190,7.908000,173.000000,10000
5,34501,264,PickyFix,195,9.834100,167.000000,10000
5,34501,264,PickyFix,200,12.104900,168.000000,10000
5,34601,264,BGF,NA,106.597100,154.000000,10000
5,34601,264,PickyFix,5,95.832100,219.000000,10000
5,34601,264,PickyFix,10,74.305200,196.000000,10000
5,34601,264,PickyFix,15,55.245900,169.000000,10000
5,34601,264,PickyFix,20,31.321000,151.000000,10000
5,34601,264,PickyFix,25,16.111500,114.000000,10000
5,34601,264,PickyFix,30,8.806100,115.000000,10000
5,34601,264,PickyFix,35,3.884700,107.000000,10000
5,34601,264,PickyFix,40,2.056200,105.000000,10000
5,34601,264,PickyFix,45,1.095300,95.000000,10000
5,34601,264,PickyFix,50,0.519800,80.000000,10000
5,34601,264,PickyFix,55,0.351600,91.000000,10000
5,34601,264,PickyFix,60,0.212300,67.000000,10000
5,34601,264,PickyFix,65,0.138700,34.000000,10000
5,34601,264,PickyFix,70,0.102000,54.000000,10000
5,34601,264,PickyFix,75,0.064100,32.000000,10000
5,34601,264,PickyFix,80,0.065300,52.000000,10000
5,34601,264,PickyFix,85,0.053900,56.000000,10000
5,34601,264,PickyFix,90,0.039800,24.000000,10000
5,34601,264,PickyFix,95,0.046300,44.000000,10000
5,34601,264,PickyFix,100,0.034000,15.000000,10000
5,34601,264,PickyFix,105,0.054200,36.000000,10000
5,34601,264,PickyFix,110,0.099600,98.000000,10000
5,34601,264,PickyFix,115,0.051400,36.000000,10000
5,34601,264,PickyFix,120,0.093000,109.000000,10000
5,34601,264,PickyFix,125,0.085300,83.000000,10000
5,34601,264,PickyFix,130,0.146900,83.000000,10000
5,34601,264,PickyFix,135,0.205500,118.000000,10000
5,34601,264,PickyFix,140,0.190900,78.000000,10000
5,34601,264,PickyFix,145,0.243700,84.000000,10000
5,34601,264,PickyFix,150,0.335200,90.000000,10000
5,34601,264,PickyFix,155,0.494800,108.000000,10000
5,34601,264,PickyFix,160,0.709400,94.000000,10000
5,34601,264,PickyFix,165,0.837000,109.000000,10000
5,34601,264,PickyFix,170,1.126300,96.000000,10000
5,34601,264,PickyFix,175,1.432300,107.000000,10000
5,34601,264,PickyFix,180,2.053700,143.000000,10000
5,34601,264,PickyFix,185,2.690200,170.000000,10000
5,34601,264,PickyFix,190,3.800800,130.000000,10000
5,34601,264,PickyFix,195,4.584200,144.000000,10000
5,34601,264,PickyFix,200,6.211400,129.000000,10000
5,34701,264,BGF,NA,106.133300,147.000000,10000
5,34701,264,PickyFix,5,81.519300,208.000000,10000
5,34701,264,PickyFix,10,61.232300,173.000000,10000
5,34701,264,PickyFix,15,40.872000,140.000000,10000
5,34701,264,PickyFix,20,19.458600,119.000000,10000
5,34701,264,PickyFix,25,9.651000,106.000000,10000
5,34701,264,PickyFix,30,4.397500,117.000000,10000
5,34701,264,PickyFix,35,1.866500,94.000000,10000
5,34701,264,PickyFix,40,0.820500,88.000000,10000
5,34701,264,PickyFix,45,0.463500,92.000000,10000
5,34701,264,PickyFix,50,0.213500,86.000000,10000
5,34701,264,PickyFix,55,0.113800,26.000000,10000
5,34701,264,PickyFix,60,0.073700,33.000000,10000
5,34701,264,PickyFix,65,0.038700,33.000000,10000
5,34701,264,PickyFix,70,0.025600,18.000000,10000
5,34701,264,PickyFix,75,0.019400,22.000000,10000
5,34701,264,PickyFix,80,0.011700,6.000000,10000
5,34701,264,PickyFix,85,0.012100,30.000000,10000
5,34701,264,PickyFix,90,0.010700,13.000000,10000
5,34701,264,PickyFix,95,0.008500,13.000000,10000
5,34701,264,PickyFix,100,0.011100,17.000000,10000
5,34701,264,PickyFix,105,0.009000,15.000000,10000
5,34701,264,PickyFix,110,0.009700,6.000000,10000
5,34701,264,PickyFix,115,0.013800,15.000000,10000
5,34701,264,PickyFix,120,0.027000,44.000000,10000
5,34701,264,PickyFix,125,0.020900,14.000000,10000
5,34701,264,PickyFix,130,0.032300,40.000000,10000
5,34701,264,PickyFix,135,0.039600,52.000000,10000
5,34701,264,PickyFix,140,0.073700,84.000000,10000
5,34701,264,PickyFix,145,0.063500,48.000000,10000
5,34701,264,PickyFix,150,0.092500,76.000000,10000
5,34701,264,PickyFix,155,0.143500,73.000000,10000
5,34701,264,PickyFix,160,0.227400,85.000000,10000
5,34701,264,PickyFix,165,0.296600,89.000000,10000
5,34701,264,PickyFix,170,0.342100,104.000000,10000
5,34701,264,PickyFix,175,0.589400,94.000000,10000
5,34701,264,PickyFix,180,0.843100,112.000000,10000
5,34701,264,PickyFix,185,1.054600,100.000000,10000
5,34701,264,PickyFix,190,1.417600,123.000000,10000
5,34701,264,PickyFix,195,2.002400,191.000000,10000
5,34701,264,PickyFix,200,2.465000,117.000000,10000
5,34801,264,BGF,NA,105.741500,162.000000,10000
5,34801,264,PickyFix,5,69.220900,171.000000,10000
5,34801,264,PickyFix,10,49.703800,132.000000,10000
5,34801,264,PickyFix,15,28.890300,124.000000,10000
5,34801,264,PickyFix,20,12.299100,104.000000,10000
5,34801,264,PickyFix,25,5.948600,92.000000,10000
5,34801,264,PickyFix,30,1.960200,72.000000,10000
5,34801,264,PickyFix,35,0.874400,77.000000,10000
5,34801,264,PickyFix,40,0.331000,60.000000,10000
5,34801,264,PickyFix,45,0.162300,82.000000,10000
5,34801,264,PickyFix,50,0.064100,32.000000,10000
5,34801,264,PickyFix,55,0.030900,9.000000,10000
5,34801,264,PickyFix,60,0.017000,7.000000,10000
5,34801,264,PickyFix,65,0.015800,14.000000,10000
5,34801,264,PickyFix,70,0.005300,5.000000,10000
5,34801,264,PickyFix,75,0.003000,4.000000,10000
5,34801,264,PickyFix,80,0.002100,4.000000,10000
5,34801,264,PickyFix,85,0.002800,4.000000,10000
5,34801,264,PickyFix,90,0.002200,3.000000,10000
5,34801,264,PickyFix,95,0.002700,7.000000,10000
5,34801,264,PickyFix,100,0.003100,7.000000,10000
5,34801,264,PickyFix,105,0.003200,5.000000,10000
5,34801,264,PickyFix,110,0.002100,3.000000,10000
5,34801,264,PickyFix,115,0.005700,24.000000,10000
5,34801,264,PickyFix,120,0.013900,61.000000,10000
5,34801,264,PickyFix,125,0.002400,3.000000,10000
5,34801,264,PickyFix,130,0.013000,15.000000,10000
5,34801,264,PickyFix,135,0.014900,60.000000,10000
5,34801,264,PickyFix,140,0.012200,17.000000,10000
5,34801,264,PickyFix,145,0.021600,57.000000,10000
5,34801,264,PickyFix,150,0.021400,16.000000,10000
5,34801,264,PickyFix,155,0.049700,36.000000,10000
5,34801,264,PickyFix,160,0.056200,49.000000,10000
5,34801,264,PickyFix,165,0.085300,67.000000,10000
5,34801,264,PickyFix,170,0.146100,103.000000,10000
5,34801,264,PickyFix,175,0.198700,95.000000,10000
5,34801,264,PickyFix,180,0.277700,82.000000,10000
5,34801,264,PickyFix,185,0.410800,90.000000,10000
5,34801,264,PickyFix,190,0.593700,96.000000,10000
5,34801,264,PickyFix,195,0.793400,112.000000,10000
5,34801,264,PickyFix,200,1.079300,103.000000,10000
5,34901,264,BGF,NA,105.635500,144.000000,10000
5,34901,264,PickyFix,5,58.803100,137.000000,10000
5,34901,264,PickyFix,10,38.633100,128.000000,10000
5,34901,264,PickyFix,15,19.158600,101.000000,10000
5,34901,264,PickyFix,20,7.673000,89.000000,10000
5,34901,264,PickyFix,25,3.209400,83.000000,10000
5,34901,264,PickyFix,30,1.009800,72.000000,10000
5,34901,264,PickyFix,35,0.437800,70.000000,10000
5,34901,264,PickyFix,40,0.133900,38.000000,10000
5,34901,264,PickyFix,45,0.060300,23.000000,10000
5,34901,264,PickyFix,50,0.025300,24.000000,10000
5,34901,264,PickyFix,55,0.009200,4.000000,10000
